RBD,PAGO_MATRICULA2020,PAGO_MENSUAL2020,PAGO_MATRICULA2021,PAGO_MENSUAL2021,PAGO_MATRICULA2022,PAGO_MENSUAL2022,PAGO_MATRICULA2023,PAGO_MENSUAL2023,RURAL
4712,GRATUITO,GRATUITO,GRATUITO,GRATUITO,MAS DE $100.000,MAS DE $100.000,$1.000 A $10.000,$50.001 A $100.000,0.0
1657,GRATUITO,GRATUITO,GRATUITO,$25.001 A $50.000,MAS DE $100.000,MAS DE $100.000,GRATUITO,GRATUITO,0.0
4530,MAS DE $100.000,MAS DE $100.000,GRATUITO,GRATUITO,GRATUITO,GRATUITO,$1.000 A $10.000,$50.001 A $100.000,0.0
19981,GRATUITO,GRATUITO,GRATUITO,GRATUITO,GRATUITO,$25.001 A $50.000,GRATUITO,GRATUITO,0.0
25382,GRATUITO,GRATUITO,MAS DE $100.000,MAS DE $100.000,GRATUITO,GRATUITO,MAS DE $100.000,MAS DE $100.000,0.0
15707,GRATUITO,GRATUITO,GRATUITO,GRATUITO,GRATUITO,GRATUITO,MAS DE $100.000,MAS DE $100.000,0.0
10719,$1.000 A $10.000,$25.001 A $50.000,GRATUITO,GRATUITO,MAS DE $100.000,MAS DE $100.000,GRATUITO,GRATUITO,0.0
25038,GRATUITO,GRATUITO,GRATUITO,GRATUITO,GRATUITO,GRATUITO,GRATUITO,$50.001 A $100.000,0.0
40351,GRATUITO,$50.001 A $100.000,$1.000 A $10.000,$25.001 A $50.000,GRATUITO,GRATUITO,GRATUITO,GRATUITO,0.0
7722,GRATUITO,$25.001 A $50.000,GRATUITO,GRATUITO,GRATUITO,GRATUITO,GRATUITO,GRATUITO,0.0
31260,GRATUITO,$50.001 A $100.000,GRATUITO,$50.001 A $100.000,$1.000 A $10.000,$25.001 A $50.000,MAS DE $100.000,MAS DE $100.000,0.0
12832,GRATUITO,GRATUITO,$1.000 A $10.000,$25.001 A $50.000,GRATUITO,GRATUITO,GRATUITO,GRATUITO,0.0
22758,GRATUITO,$50.001 A $100.000,GRATUITO,MAS DE $100.000,GRATUITO,$50.001 A $100.000,GRATUITO,GRATUITO,0.0
4575,MAS DE $100.000,MAS DE $100.000,GRATUITO,GRATUITO,$1.000 A $10.000,$25.001 A $50.000,GRATUITO,GRATUITO,0.0
2406,$1.000 A $10.000,$50.001 A $100.000,GRATUITO,GRATUITO,GRATUITO,MAS DE $100.000,$1.000 A $10.000,$25.001 A $50.000,0.0
9168,$1.000 A $10.000,$25.001 A $50.000,MAS DE $100.000,MAS DE $100.000,GRATUITO,GRATUITO,GRATUITO,GRATUITO,0.0
6836,GRATUITO,GRATUITO,$1.000 A $10.000,$50.001 A $100.000,GRATUITO,GRATUITO,GRATUITO,$50.001 A $100.000,0.0
31290,GRATUITO,GRATUITO,$1.000 A $10.000,$25.001 A $50.000,MAS DE $100.000,MAS DE $100.000,$1.000 A $10.000,$25.001 A $50.000,0.0
767,GRATUITO,GRATUITO,GRATUITO,GRATUITO,$1.000 A $10.000,$50.001 A $100.000,GRATUITO,MAS DE $100.000,1.0
22372,$1.000 A $10.000,$50.001 A $100.000,GRATUITO,GRATUITO,$1.000 A $10.000,$25.001 A $50.000,GRATUITO,GRATUITO,0.0
9999,MAS DE $100.000,MAS DE $100.000,GRATUITO,GRATUITO,GRATUITO,GRATUITO,GRATUITO,GRATUITO,0.0
17734,GRATUITO,GRATUITO,$1.000 A $10.000,$50.001 A $100.000,GRATUITO,GRATUITO,MAS DE $100.000,MAS DE $100.000,0.0
22177,GRATUITO,GRATUITO,MAS DE $100.000,MAS DE $100.000,GRATUITO,GRATUITO,GRATUITO,$50.001 A $100.000,0.0
8598,GRATUITO,$50.001 A $100.000,GRATUITO,GRATUITO,$1.000 A $10.000,$50.001 A $100.000,$1.000 A $10.000,$25.001 A $50.000,0.0
31421,$1.000 A $10.000,$25.001 A $50.000,GRATUITO,GRATUITO,MAS DE $100.000,MAS DE $100.000,GRATUITO,GRATUITO,1.0
4190,MAS DE $100.000,MAS DE $100.000,GRATUITO,$50.001 A $100.000,GRATUITO,GRATUITO,GRATUITO,GRATUITO,0.0
1445,$1.000 A $10.000,$25.001 A $50.000,$1.000 A $10.000,$25.001 A $50.000,GRATUITO,GRATUITO,GRATUITO,GRATUITO,0.0
17860,GRATUITO,GRATUITO,MAS DE $100.000,MAS DE $100.000,GRATUITO,$50.001 A $100.000,$1.000 A $10.000,$50.001 A $100.000,0.0
9924,GRATUITO,GRATUITO,$1.000 A $10.000,$25.001 A $50.000,$1.000 A $10.000,$25.001 A $50.000,MAS DE $100.000,MAS DE $100.000,0.0
2790,GRATUITO,GRATUITO,GRATUITO,GRATUITO,MAS DE $100.000,MAS DE $100.000,GRATUITO,GRATUITO,0.0
9926,GRATUITO,$50.001 A $100.000,GRATUITO,GRATUITO,$1.000 A $10.000,$25.001 A $50.000,GRATUITO,GRATUITO,0.0
25916,GRATUITO,$25.001 A $50.000,GRATUITO,GRATUITO,GRATUITO,GRATUITO,GRATUITO,$50.001 A $100.000,0.0
14751,GRATUITO,GRATUITO,GRATUITO,$50.001 A $100.000,GRATUITO,GRATUITO,$1.000 A $10.000,$25.001 A $50.000,0.0
11950,MAS DE $100.000,MAS DE $100.000,GRATUITO,$25.001 A $50.000,GRATUITO,GRATUITO,MAS DE $100.000,MAS DE $100.000,0.0
13319,GRATUITO,GRATUITO,GRATUITO,GRATUITO,GRATUITO,$50.001 A $100.000,$1.000 A $10.000,$25.001 A $50.000,0.0
24766,MAS DE $100.000,MAS DE $100.000,MAS DE $100.000,MAS DE $100.000,GRATUITO,$25.001 A $50.000,GRATUITO,GRATUITO,0.0
31253,MAS DE $100.000,MAS DE $100.000,GRATUITO,GRATUITO,GRATUITO,GRATUITO,GRATUITO,GRATUITO,0.0
25711,$25.001 A $50.000,MAS DE $100.000,MAS DE $100.000,MAS DE $100.000,MAS DE $100.000,MAS DE $100.000,GRATUITO,GRATUITO,1.0
20205,GRATUITO,GRATUITO,MAS DE $100.000,MAS DE $100.000,GRATUITO,GRATUITO,GRATUITO,$50.001 A $100.000,0.0
26379,GRATUITO,GRATUITO,$50.001 A $100.000,MAS DE $100.000,MAS DE $100.000,MAS DE $100.000,GRATUITO,$25.001 A $50.000,0.0
7181,GRATUITO,$50.001 A $100.000,GRATUITO,GRATUITO,MAS DE $100.000,MAS DE $100.000,GRATUITO,GRATUITO,0.0
20277,GRATUITO,GRATUITO,GRATUITO,GRATUITO,MAS DE $100.000,MAS DE $100.000,MAS DE $100.000,MAS DE $100.000,0.0
1776,GRATUITO,GRATUITO,GRATUITO,$50.001 A $100.000,GRATUITO,GRATUITO,GRATUITO,GRATUITO,0.0
6500,MAS DE $100.000,MAS DE $100.000,GRATUITO,GRATUITO,GRATUITO,GRATUITO,MAS DE $100.000,MAS DE $100.000,0.0
14324,GRATUITO,GRATUITO,GRATUITO,GRATUITO,GRATUITO,$50.001 A $100.000,MAS DE $100.000,MAS DE $100.000,0.0
8869,MAS DE $100.000,MAS DE $100.000,MAS DE $100.000,MAS DE $100.000,GRATUITO,GRATUITO,MAS DE $100.000,MAS DE $100.000,0.0
8978,$50.001 A $100.000,MAS DE $100.000,GRATUITO,GRATUITO,GRATUITO,GRATUITO,GRATUITO,GRATUITO,0.0
25671,GRATUITO,GRATUITO,MAS DE $100.000,MAS DE $100.000,MAS DE $100.000,MAS DE $100.000,GRATUITO,GRATUITO,0.0
10666,GRATUITO,GRATUITO,$50.001 A $100.000,MAS DE $100.000,GRATUITO,GRATUITO,$1.000 A $10.000,$50.001 A $100.000,0.0
8740,GRATUITO,GRATUITO,SIN INFORMACION,SIN INFORMACION,MAS DE $100.000,MAS DE $100.000,GRATUITO,GRATUITO,0.0
9200,GRATUITO,GRATUITO,GRATUITO,GRATUITO,$50.001 A $100.000,MAS DE $100.000,GRATUITO,GRATUITO,0.0
20274,GRATUITO,GRATUITO,GRATUITO,GRATUITO,SIN INFORMACION,SIN INFORMACION,MAS DE $100.000,MAS DE $100.000,0.0
25669,$25.001 A $50.000,$25.001 A $50.000,GRATUITO,GRATUITO,GRATUITO,GRATUITO,GRATUITO,GRATUITO,0.0
1582,GRATUITO,GRATUITO,GRATUITO,GRATUITO,GRATUITO,GRATUITO,MAS DE $100.000,MAS DE $100.000,0.0
25332,GRATUITO,$50.001 A $100.000,$25.001 A $50.000,$25.001 A $50.000,GRATUITO,GRATUITO,$50.001 A $100.000,MAS DE $100.000,0.0
41421,GRATUITO,GRATUITO,GRATUITO,GRATUITO,GRATUITO,GRATUITO,SIN INFORMACION,SIN INFORMACION,0.0
16942,$1.000 A $10.000,$25.001 A $50.000,GRATUITO,$50.001 A $100.000,$25.001 A $50.000,$25.001 A $50.000,GRATUITO,GRATUITO,0.0
12244,GRATUITO,GRATUITO,GRATUITO,GRATUITO,GRATUITO,GRATUITO,GRATUITO,GRATUITO,1.0
11248,$50.001 A $100.000,$50.001 A $100.000,$1.000 A $10.000,$25.001 A $50.000,GRATUITO,$50.001 A $100.000,GRATUITO,GRATUITO,0.0
14868,MAS DE $100.000,MAS DE $100.000,GRATUITO,GRATUITO,GRATUITO,GRATUITO,GRATUITO,GRATUITO,0.0
4958,GRATUITO,GRATUITO,$50.001 A $100.000,$50.001 A $100.000,$1.000 A $10.000,$25.001 A $50.000,$25.001 A $50.000,$25.001 A $50.000,0.0
14233,MAS DE $100.000,MAS DE $100.000,MAS DE $100.000,MAS DE $100.000,GRATUITO,GRATUITO,GRATUITO,GRATUITO,0.0
4616,GRATUITO,GRATUITO,GRATUITO,GRATUITO,$50.001 A $100.000,$50.001 A $100.000,GRATUITO,$50.001 A $100.000,0.0
31378,MAS DE $100.000,MAS DE $100.000,MAS DE $100.000,MAS DE $100.000,MAS DE $100.000,MAS DE $100.000,GRATUITO,GRATUITO,0.0
17652,GRATUITO,GRATUITO,GRATUITO,GRATUITO,GRATUITO,GRATUITO,$1.000 A $10.000,$50.001 A $100.000,0.0
